NOME_DEPARTAMENTO;NOME_SECCIONAL;NOME_DELEGACIA;CIDADE;ANO_BO;NUM_BO;DATA_COMUNICACAO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;DESC_PERIODO;DESCR_TIPOLOCAL;BAIRRO;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;NOME_DELEGACIA_CIRCUNSCRIÇÃO;NOME_DEPARTAMENTO_CIRCUNSCRIÇÃO;NOME_SECCIONAL_CIRCUNSCRIÇÃO;NOME_MUNICIPIO_CIRCUNSCRIÇÃO;RUBRICA;DESCR_CONDUTA;NATUREZA_APURADA;MES_ESTATISTICA;ANO_ESTATISTICA
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;DJ0555;08/03/2024;07/03/2024;15:00:00;NULL;Via Pública;JARDIM PARAISO DO SOL;RUA THESIS GAIA;10;-23,18532787;-45,79668953;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Veículo;FURTO DE VEÍCULO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;DN1747;12/03/2024;12/03/2024;02:50:00;NULL;Via Pública;JARDIM SÃO VICENTE;RUA JUDITE MACHADO CURSINO;26;-23,17249997;-45,81510822;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Veículo;FURTO DE VEÍCULO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;DS9513;16/03/2024;12/03/2024;02:15:00;NULL;Via Pública;JARDIM UIRÁ;RUA DOS MUTUNS;580;-23,21158474;-45,84952017;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Veículo;FURTO DE VEÍCULO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;EB5736;22/03/2024;22/03/2024;07:00:00;NULL;NULL;RESIDENCIAL CAMBUÍ;RUA DAS MACIEIRAS;44;-23,19593297;-45,86341598;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Veículo;FURTO DE VEÍCULO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;EC7828;23/03/2024;23/03/2024;17:50:00;NULL;Via Pública;JARDIM SÃO LEOPOLDO;RUA DEOLINO BUENO DE CAMARGO;57;-23,24308266;-45,82470139;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Veículo;FURTO DE VEÍCULO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;ED7482;25/03/2024;25/03/2024;05:33:00;NULL;Via Pública;JARDIM DA GRANJA;RUA PALAS;131;-23,20694398;-45,85349314;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Veículo;FURTO DE VEÍCULO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DM4740;11/03/2024;11/03/2024;21:19:00;NULL;Via Pública;JARDIM PARAISO DO SOL;RUA DOUTOR JOAO GOMES BATISTA NETO;232;-23,18525705;-45,79706929;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Homicídio (art. 121);NULL;HOMICÍDIO DOLOSO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DF7727;06/03/2024;05/03/2024;14:00:09;NULL;Comércio e Serviços;VISTA VERDE;AVENIDA PEDRO FRIGGI;1031;-23,17743779;-45,83088427;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL CULPOSA - OUTRAS;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;CZ0300;01/03/2024;29/02/2024;17:14:00;NULL;Via Pública;VISTA VERDE;AVENIDA PEDRO FRIGGI;1001;-23,17743779;-45,83088427;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;CZ0897;01/03/2024;01/03/2024;10:00:00;NULL;Via Pública;VISTA VERDE;RUA MANOEL SENRA DELGADO;1;-23,1762324;-45,8173379;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;CZ8735;01/03/2024;01/03/2024;19:51:00;NULL;Via Pública;VISTA VERDE;RETORNO AVENIDA PEDRO FRIGGI;10;-23,17633564;-45,82744408;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DA0161;01/03/2024;01/03/2024;19:53:00;NULL;Via Pública;CAMPOS DE SÃO JOSÉ;ESTRADA DOM JOSÉ ANTÔNIO DO COUTO;3292;-23,2077744;-45,8062349;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DF9977;06/03/2024;06/10/2023;22:20:20;NULL;Via Pública;JARDIM SÃO JOSÉ II;ESTRADA JOEL DE PAULA;1;-23,1637079;-45,77747374;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DI3191;08/03/2024;12/12/2023;21:10:00;NULL;Via Pública;JARDIM SANTA INÊS I;RUA DURVALINA SILVA AGUIAR;320;-23,17009286;-45,79517244;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DK9644;09/03/2024;09/03/2024;11:10:00;NULL;Via Pública;JARDIM AMERICANO;AVENIDA PRESIDENTE TANCREDO NEVES;1491;-23,17446544;-45,81221702;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DL1638;11/03/2024;10/03/2024;05:30:00;NULL;Via Pública;JARDIM NOVA FLORIDA;AVENIDA MONSENHOR DUTRA;1;-23,1787039;-45,8103455;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DL8952;11/03/2024;08/03/2024;18:07:07;NULL;Via Pública;JARDIM SANTA INÊS I;RUA DURVALINA SILVA AGUIAR;490;-23,17009286;-45,79517244;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DO6442;12/03/2024;08/03/2024;12:10:00;NULL;Via Pública;JARDIM PARARANGABA;AVENIDA PEDRO FRIGGI;370;-23,1697287;-45,810024;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DS2397;15/03/2024;09/03/2024;18:25:31;NULL;Residência;VISTA VERDE;VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS;;0;0;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DU9248;18/03/2024;17/03/2024;22:37:00;NULL;Via Pública;JARDIM RODOLFO;AVENIDA PEDRO FRIGGI;3280;-23,17296782;-45,81308026;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;05º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DV7990;18/03/2024;05/03/2024;05:45:00;NULL;Via Pública;BOM RETIRO;ESTRADA NELSON TAVARES DA SILVA;1600;-23,20900018;-45,75283755;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DX7121;20/03/2024;19/03/2024;23:12:00;NULL;Via Pública;VILA ADRIANA;AVENIDA JOAO RODOLFO CASTELLI;3196;-23,25540406;-45,81501002;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DY4787;19/03/2024;19/03/2024;07:30:00;NULL;Via Pública;RESIDENCIAL FLAMBOYANT;ESTRADA MUNICIPAL GLAUDISTOM P DE OLIVEI;29;-23,21843543;-45,85127186;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DZ9501;21/03/2024;27/02/2024;17:00:00;NULL;Via Pública;PARQUE NOVA ESPERANÇA;RUA CARLOS ALBERTO PEREIRA DA SILVA;194;-23,19907272;-45,78650687;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;EB3552;22/03/2024;22/03/2024;NULL;A tarde;Via Pública;JARDIM DA GRANJA;AVENIDA DOS ASTRONAUTAS;1;-23,2063194;-45,8598351;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;EC8928;24/03/2024;23/03/2024;22:30:20;NULL;Via Pública;JARDIM SANTA JÚLIA;AVENIDA LAUDELINO GONÇALVES DE MIRANDA;543;-23,2373382;-45,8249612;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;EG8299;26/03/2024;26/03/2024;17:05:00;NULL;Via Pública;JARDIM MARIANA I;AVENIDA JOAQUIM RIBEIRO GUEDES;475;-23,2146935;-45,8030256;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal culposa na direção de veículo automotor (Art. 303);NULL;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;CZ1017;29/02/2024;28/02/2024;01:30:00;NULL;Via Pública;JARDIM DA GRANJA;RUA NETUNO;149;-23,20635326;-45,85794514;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;CZ1148;29/02/2024;29/01/2024;07:20:00;NULL;Via Pública;VISTA VERDE;ACESSO AVENIDA PEDRO FRIGGI;1031;-23,17743779;-45,83088427;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA DA MULHER ONLINE-SEC;DELEGACIA DA MULHER ONLINE;S.JOSE DOS CAMPOS;2024;CZ7746;01/03/2024;29/02/2024;22:00:00;NULL;Via Pública;JARDIM SANTA INÊS I;RUA CARLOS EURICO DE BREYME MONTENEGRO;29;NULL;NULL;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA DA MULHER ONLINE-SEC;DELEGACIA DA MULHER ONLINE;S.JOSE DOS CAMPOS;2024;DA5669;03/03/2024;02/03/2024;22:40:00;NULL;Residência;RESIDENCIAL FREI GALVÃO;VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS;;0;0;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA DA MULHER ONLINE-SEC;DELEGACIA DA MULHER ONLINE;S.JOSE DOS CAMPOS;2024;DA9011;03/03/2024;03/03/2024;01:00:00;NULL;Via Pública;PUTIM;RUA SÃO COSME;87;-23,2558715;-45,8356955;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;CPJ S. JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DB1702;03/03/2024;03/03/2024;17:46:00;NULL;Via Pública;PARQUE NOVO HORIZONTE;RUA VINTE E CINCO DE MAIO;149;-23,18938857;-45,78790148;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DB7226;04/03/2024;01/03/2024;22:00:00;NULL;Via Pública;JARDIM UIRA;RUA DOS CUITELOS;78;-23,2119427;-45,8518691;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DC1141;03/03/2024;20/02/2024;11:00:00;NULL;Via Pública;CAMPOS DE SÃO JOSÉ;ESTRADA DOM JOSÉ ANTONIO DO COUTO;5570;-23,20609388;-45,77585647;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DC3646;04/03/2024;02/03/2024;17:10:00;NULL;Via Pública;VISTA VERDE;RUA CELSO VILHENA VIEIRA;203;-23,17887981;-45,82106808;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;DDM SAO JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DC6452;04/03/2024;03/03/2024;21:00:00;NULL;Via Pública;PARQUE NOVO HORIZONTE;RUA DOS ALFAIATES;280;-23,19974981;-45,78483635;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA DA MULHER ONLINE-SEC;DELEGACIA DA MULHER ONLINE;S.JOSE DOS CAMPOS;2024;DE1759;05/03/2024;03/03/2024;18:00:00;NULL;Via Pública;SANTA HERMÍNIA;ESTRADA ANTONIO FREDERICO OZANAM;17;-23,20214846;-45,77549957;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;DDM SAO JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;DE2133;05/03/2024;05/03/2024;11:30:00;NULL;Residência;VILA IRACEMA;VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS;;0;0;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA DA MULHER ONLINE-SEC;DELEGACIA DA MULHER ONLINE;S.JOSE DOS CAMPOS;2024;DE5284;05/03/2024;03/03/2024;18:00:00;NULL;Via Pública;SANTA HERMÍNIA;ESTRADA ANTONIO FREDERICO OZANAM;17;-23,20214846;-45,77549957;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DF0805;05/03/2024;03/03/2024;21:30:00;NULL;Via Pública;JARDIM SANTA MARIA II;RUA ENGENHEIRO FLÁVIO MARCONDES;8;NULL;NULL;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA DA MULHER ONLINE-SEC;DELEGACIA DA MULHER ONLINE;S.JOSE DOS CAMPOS;2024;DF2805;06/03/2024;21/02/2024;21:00:00;NULL;Via Pública;JARDIM SANTA HERMÍNIA;RUA PEDRA DA LUA;70;-23,2067214;-45,7773521;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;DF3654;05/03/2024;17/02/2024;20:30:00;NULL;Via Pública;SÍTIO BOM JESUS;RUA BOM JESUS;73;-23,21259372;-45,84743449;06º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Lesão corporal (art. 129);NULL;LESÃO CORPORAL DOLOSA;3;2024
