NOME_DEPARTAMENTO;NOME_SECCIONAL;NOME_DELEGACIA;CIDADE;ANO_BO;NUM_BO;DATA_COMUNICACAO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;DESC_PERIODO;DESCR_TIPOLOCAL;BAIRRO;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;NOME_DELEGACIA_CIRCUNSCRIÇÃO;NOME_DEPARTAMENTO_CIRCUNSCRIÇÃO;NOME_SECCIONAL_CIRCUNSCRIÇÃO;NOME_MUNICIPIO_CIRCUNSCRIÇÃO;RUBRICA;DESCR_CONDUTA;NATUREZA_APURADA;MES_ESTATISTICA;ANO_ESTATISTICA
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;07º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;AR1103;15/01/2024;15/01/2024;00:00:43;NULL;Casa;CONJUNTO HABITACIONAL DOM PEDRO II;VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS;;0;0;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;1;2024
DEINTER 2 - CAMPINAS;DEL.SEC.BRAGANÇA PAULISTA;DEL.POL.PLANTÃO ATIBAIA;S.JOSE DOS CAMPOS;2024;AR1637;15/01/2024;12/01/2024;NULL;Em hora incerta;Lote de Terreno;RESIDENCIAL ALTOS DO BOSQUE;RUA RAIMUNDO DO NASCIMENTO NETO;223;-23,2658758;-45,895267;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;1;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;AR4603;15/01/2024;11/01/2024;NULL;A tarde;NULL;PARQUE INDUSTRIAL;RUA GOIANIA;345;-23,23950445;-45,90656346;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;1;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;AR4841;15/01/2024;13/01/2024;03:21:00;NULL;Via Pública;PARQUE RESIDENCIAL UNIÃO;RUA ANTONIO JOSE MATOS LIMA;363;-23,26562728;-45,90434007;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;1;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;AR9873;15/01/2024;25/12/2023;NULL;De madrugada;Via Pública;CONJUNTO HABITACIONAL DOM PEDRO II;AVENIDA MARIA DE LOURDES MEDEIROS DE ASS;224;-23,2722495;-45,88909051;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;1;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;AS0995;15/01/2024;12/01/2024;NULL;De madrugada;Via Pública;CONJUNTO RESIDENCIAL DOM PEDRO I;AVENIDA GALDENCIO MARTINS NETO;151;NULL;NULL;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;1;2024
DEIC;DISCCPAT - DIV. INV.CRIMES C. PATRIMÔNI;DEIC-3ª DELEGACIA DA DISCCPAT;S.JOSE DOS CAMPOS;2024;AS4954;16/01/2024;16/01/2024;10:02:00;NULL;Área Comum;JARDIM ORIENTE;RUA COLOMBO;120;-23,24024011;-45,89339767;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Derivação Clandestina;FURTO - OUTROS;1;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;AS5138;16/01/2024;16/01/2024;NULL;De madrugada;Via Pública;JARDIM VALE DO SOL;RUA ANAGE;52;-23,25264892;-45,90956654;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;1;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;AS6812;16/01/2024;15/01/2024;NULL;De madrugada;Via Pública;CONJUNTO HABITACIONAL ELMANO VELOSO;RUA ZILDA PINOTTI MARTINS;235;-23,27784931;-45,89495273;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;1;2024
DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;03º D.P. S.JOSE DOS CAMPOS;S.JOSE DOS CAMPOS;2024;AS7126;16/01/2024;16/01/2024;NULL;De madrugada;Apartamentos;JARDIM DO CÉU;VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS;;0;0;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Condomínio Residêncial;FURTO - OUTROS;1;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;S.JOSE DOS CAMPOS;2024;AS8820;16/01/2024;05/12/2023;NULL;A tarde;Via Pública;PARQUE RESIDENCIAL UNIÃO;RUA SANTO EXPEDITO;343;-23,26525006;-45,9049855;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Fios e Cabos;FURTO - OUTROS;1;2024
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 3;S.JOSE DOS CAMPOS;2024;AT6679;16/01/2024;16/01/2024;08:00:00;NULL;Via Pública;CHÁCARAS REUNIDAS;AVENIDA CENTRAL;890;-23,25495065;-45,92682147;03º D.P. S.JOSE DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;S.JOSE DOS CAMPOS;Furto (art. 155);Outros;FURTO - OUTROS;1;2024
